imageID,parameter,parameterValue,parameterUnit,processedBy,replicate,imageFile,comments,metadataID,updateID
FD Electro 011.jpg,X17,69.6449,,CB,,,,,
FD Electro 012.jpg,X17,81.4536,,CB,,,,,
FD Electro 013.jpg,X17,88.6438,,CB,,,,,
FD Electro 014.jpg,X17,74.7883,,CB,,,,,
FD Electro 015.jpg,X17,74.3159,,CB,,,,,
FD Electro 016.jpg,X17,78.4621,,CB,,,,,
FD Electro 017.jpg,X17,76.4152,,CB,,,,,
FD Electro 018.jpg,X17,77.4649,,CB,,,,,
FD Electro 019.jpg,X17,83.6054,,CB,,,,,
FD Electro 020.jpg,X17,80.299,,CB,,,,,
FD Electro 021.jpg,X17,91.2155,,CB,,,,,
FD Electro 022.jpg,X17,86.597,,CB,,,,,
FD Electro 023.jpg,X17,80.0891,,CB,,,,,
FD Electro 024.jpg,X17,74.4734,,CB,,,,,
FD Electro 025.jpg,X17,82.7132,,CB,,,,,
